entity_id,h_positionTime,h_receiveTime,heading,index_record,key,lat,lng,long_v,partition,positionTime,system.todate(ts),ts
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.lng,,,10573209.0,1619827200000.0,,2021-05-27,1622120588580
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.lng,,,10573105.0,1619827200000.0,,2021-05-27,1622120596278
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.lng,,,10573004.0,1619827200000.0,,2021-05-27,1622120605410
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.lng,,,10572931.0,1619827200000.0,,2021-05-27,1622120612833
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.lng,,,10572817.0,1619827200000.0,,2021-05-27,1622120621266
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.lng,,,10572723.0,1619827200000.0,,2021-05-27,1622120629736
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.lng,,,10572639.0,1619827200000.0,,2021-05-27,1622120637894
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.lng,,,10572597.0,1619827200000.0,,2021-05-27,1622120646467
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.lng,,,10572594.0,1619827200000.0,,2021-05-27,1622120653912
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.lng,,,10572597.0,1619827200000.0,,2021-05-27,1622120662611
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.lng,,,10572667.0,1619827200000.0,,2021-05-27,1622120670061
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.lng,,,10572762.0,1619827200000.0,,2021-05-27,1622120678060
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.lng,,,10572863.0,1619827200000.0,,2021-05-27,1622120686502
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.lng,,,10572949.0,1619827200000.0,,2021-05-27,1622120693936
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.lng,,,10573016.0,1619827200000.0,,2021-05-27,1622120702405
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.lng,,,10573065.0,1619827200000.0,,2021-05-27,1622120710528
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.lng,,,10573092.0,1619827200000.0,,2021-05-27,1622120718016
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.lng,,,10573114.0,1619827200000.0,,2021-05-27,1622120726739
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.lng,,,10573134.0,1619827200000.0,,2021-05-27,1622120734257
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.lng,,,10573153.0,1619827200000.0,,2021-05-27,1622120742709
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.lng,,,10573170.0,1619827200000.0,,2021-05-27,1622120750131
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.lng,,,10573180.0,1619827200000.0,,2021-05-27,1622120758631
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.lng,,,10573168.0,1619827200000.0,,2021-05-27,1622120766101
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.lng,,,10573107.0,1619827200000.0,,2021-05-27,1622120774174
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.lng,,,10573027.0,1619827200000.0,,2021-05-27,1622120782711
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.lng,,,10572942.0,1619827200000.0,,2021-05-27,1622120790427
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.lng,,,10572872.0,1619827200000.0,,2021-05-27,1622120797807
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.lng,,,10572762.0,1619827200000.0,,2021-05-27,1622120807017
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.lng,,,10572670.0,1619827200000.0,,2021-05-27,1622120815456
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.lng,,,10572585.0,1619827200000.0,,2021-05-27,1622120822838
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.lng,,,10572470.0,1619827200000.0,,2021-05-27,1622120831360
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.lng,,,10572361.0,1619827200000.0,,2021-05-27,1622120840605
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.lng,,,10572293.0,1619827200000.0,,2021-05-27,1622120848127
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.lng,,,10572321.0,1619827200000.0,,2021-05-27,1622120857657
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.lng,,,10572378.0,1619827200000.0,,2021-05-27,1622120864167
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.lng,,,10572411.0,1619827200000.0,,2021-05-27,1622120872644
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.lng,,,10572426.0,1619827200000.0,,2021-05-27,1622120880785
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.lng,,,10572389.0,1619827200000.0,,2021-05-27,1622120889263
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.lng,,,10572404.0,1619827200000.0,,2021-05-27,1622120897674
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.lng,,,10572390.0,1619827200000.0,,2021-05-27,1622120905144
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.lng,,,10572383.0,1619827200000.0,,2021-05-27,1622120913275
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.lng,,,10572352.0,1619827200000.0,,2021-05-27,1622120920966
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.lng,,,10572302.0,1619827200000.0,,2021-05-27,1622120929450
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.lng,,,10572252.0,1619827200000.0,,2021-05-27,1622120936867
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.lng,,,10572211.0,1619827200000.0,,2021-05-27,1622120945157
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.lng,,,10572172.0,1619827200000.0,,2021-05-27,1622120953588
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.lng,,,10572124.0,1619827200000.0,,2021-05-27,1622120961099
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.lng,,,10572083.0,1619827200000.0,,2021-05-27,1622120970017
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.lng,,,10572045.0,1619827200000.0,,2021-05-27,1622120978262
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.lng,,,10572012.0,1619827200000.0,,2021-05-27,1622120985882
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.lng,,,10571985.0,1619827200000.0,,2021-05-27,1622120994572
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.lng,,,10571964.0,1619827200000.0,,2021-05-27,1622121001982
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.lng,,,10571962.0,1619827200000.0,,2021-05-27,1622121011046
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.lng,,,10571961.0,1619827200000.0,,2021-05-27,1622121019522
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.lng,,,10571949.0,1619827200000.0,,2021-05-27,1622121026942
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.lng,,,10571930.0,1619827200000.0,,2021-05-27,1622121035422
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.lng,,,10571918.0,1619827200000.0,,2021-05-27,1622121042840
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.lng,,,10571914.0,1619827200000.0,,2021-05-27,1622121051733
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.lng,,,10571918.0,1619827200000.0,,2021-05-27,1622121059135
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.lng,,,10571914.0,1619827200000.0,,2021-05-27,1622121067738
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.lng,,,10571916.0,1619827200000.0,,2021-05-27,1622121075236
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622119846.0,1619827200000.0,,2021-05-27,1622119847071
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622119854.0,1619827200000.0,,2021-05-27,1622119855490
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622119862.0,1619827200000.0,,2021-05-27,1622119863744
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622119870.0,1619827200000.0,,2021-05-27,1622119871266
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622119878.0,1619827200000.0,,2021-05-27,1622119879772
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622119887.0,1619827200000.0,,2021-05-27,1622119888287
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622119895.0,1619827200000.0,,2021-05-27,1622119896337
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622119904.0,1619827200000.0,,2021-05-27,1622119904886
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622119912.0,1619827200000.0,,2021-05-27,1622119913322
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622119920.0,1619827200000.0,,2021-05-27,1622119921787
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622119929.0,1619827200000.0,,2021-05-27,1622119929856
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622119937.0,1619827200000.0,,2021-05-27,1622119938666
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622119945.0,1619827200000.0,,2021-05-27,1622119946096
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622119953.0,1619827200000.0,,2021-05-27,1622119954632
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622119961.0,1619827200000.0,,2021-05-27,1622119962810
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622119970.0,1619827200000.0,,2021-05-27,1622119971238
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622119978.0,1619827200000.0,,2021-05-27,1622119979848
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622119987.0,1619827200000.0,,2021-05-27,1622119988388
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622119995.0,1619827200000.0,,2021-05-27,1622119996513
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120003.0,1619827200000.0,,2021-05-27,1622120004172
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120011.0,1619827200000.0,,2021-05-27,1622120012730
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120019.0,1619827200000.0,,2021-05-27,1622120020131
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120028.0,1619827200000.0,,2021-05-27,1622120029370
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120037.0,1619827200000.0,,2021-05-27,1622120037846
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120045.0,1619827200000.0,,2021-05-27,1622120046319
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120054.0,1619827200000.0,,2021-05-27,1622120054875
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120062.0,1619827200000.0,,2021-05-27,1622120063057
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120070.0,1619827200000.0,,2021-05-27,1622120072053
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120079.0,1619827200000.0,,2021-05-27,1622120080645
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120087.0,1619827200000.0,,2021-05-27,1622120088237
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120096.0,1619827200000.0,,2021-05-27,1622120097343
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120104.0,1619827200000.0,,2021-05-27,1622120105852
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120113.0,1619827200000.0,,2021-05-27,1622120114292
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120121.0,1619827200000.0,,2021-05-27,1622120122775
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120130.0,1619827200000.0,,2021-05-27,1622120130954
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120138.0,1619827200000.0,,2021-05-27,1622120139662
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120146.0,1619827200000.0,,2021-05-27,1622120147112
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120154.0,1619827200000.0,,2021-05-27,1622120155607
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120163.0,1619827200000.0,,2021-05-27,1622120164110
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120171.0,1619827200000.0,,2021-05-27,1622120172674
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120179.0,1619827200000.0,,2021-05-27,1622120180122
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120187.0,1619827200000.0,,2021-05-27,1622120188556
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120195.0,1619827200000.0,,2021-05-27,1622120195928
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120203.0,1619827200000.0,,2021-05-27,1622120204115
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120211.0,1619827200000.0,,2021-05-27,1622120212578
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120219.0,1619827200000.0,,2021-05-27,1622120220003
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120227.0,1619827200000.0,,2021-05-27,1622120228723
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120235.0,1619827200000.0,,2021-05-27,1622120236844
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120244.0,1619827200000.0,,2021-05-27,1622120245333
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120252.0,1619827200000.0,,2021-05-27,1622120253786
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120261.0,1619827200000.0,,2021-05-27,1622120262437
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120269.0,1619827200000.0,,2021-05-27,1622120270459
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120276.0,1619827200000.0,,2021-05-27,1622120277853
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120285.0,1619827200000.0,,2021-05-27,1622120286411
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120293.0,1619827200000.0,,2021-05-27,1622120294824
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120302.0,1619827200000.0,,2021-05-27,1622120302990
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120310.0,1619827200000.0,,2021-05-27,1622120311509
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120318.0,1619827200000.0,,2021-05-27,1622120318910
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120326.0,1619827200000.0,,2021-05-27,1622120327651
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120334.0,1619827200000.0,,2021-05-27,1622120335801
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120343.0,1619827200000.0,,2021-05-27,1622120344321
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120351.0,1619827200000.0,,2021-05-27,1622120352771
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120360.0,1619827200000.0,,2021-05-27,1622120361311
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120368.0,1619827200000.0,,2021-05-27,1622120369494
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120376.0,1619827200000.0,,2021-05-27,1622120376874
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120384.0,1619827200000.0,,2021-05-27,1622120385385
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120392.0,1619827200000.0,,2021-05-27,1622120393463
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120400.0,1619827200000.0,,2021-05-27,1622120401847
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120408.0,1619827200000.0,,2021-05-27,1622120409202
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120416.0,1619827200000.0,,2021-05-27,1622120417721
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120424.0,1619827200000.0,,2021-05-27,1622120425261
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120433.0,1619827200000.0,,2021-05-27,1622120434886
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120441.0,1619827200000.0,,2021-05-27,1622120442248
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120449.0,1619827200000.0,,2021-05-27,1622120450807
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120458.0,1619827200000.0,,2021-05-27,1622120459685
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120466.0,1619827200000.0,,2021-05-27,1622120467067
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120474.0,1619827200000.0,,2021-05-27,1622120475338
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120482.0,1619827200000.0,,2021-05-27,1622120483787
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120491.0,1619827200000.0,,2021-05-27,1622120492679
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120499.0,1619827200000.0,,2021-05-27,1622120500077
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120507.0,1619827200000.0,,2021-05-27,1622120508118
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120515.0,1619827200000.0,,2021-05-27,1622120516703
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120523.0,1619827200000.0,,2021-05-27,1622120524117
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120531.0,1619827200000.0,,2021-05-27,1622120531918
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120539.0,1619827200000.0,,2021-05-27,1622120539962
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120547.0,1619827200000.0,,2021-05-27,1622120548526
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120555.0,1619827200000.0,,2021-05-27,1622120555938
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120563.0,1619827200000.0,,2021-05-27,1622120564450
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120571.0,1619827200000.0,,2021-05-27,1622120572550
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120579.0,1619827200000.0,,2021-05-27,1622120579969
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120587.0,1619827200000.0,,2021-05-27,1622120588580
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120595.0,1619827200000.0,,2021-05-27,1622120596278
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120604.0,1619827200000.0,,2021-05-27,1622120605410
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120611.0,1619827200000.0,,2021-05-27,1622120612833
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120620.0,1619827200000.0,,2021-05-27,1622120621266
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120628.0,1619827200000.0,,2021-05-27,1622120629736
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120637.0,1619827200000.0,,2021-05-27,1622120637894
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120645.0,1619827200000.0,,2021-05-27,1622120646467
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120653.0,1619827200000.0,,2021-05-27,1622120653912
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120661.0,1619827200000.0,,2021-05-27,1622120662611
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120669.0,1619827200000.0,,2021-05-27,1622120670061
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120677.0,1619827200000.0,,2021-05-27,1622120678060
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120685.0,1619827200000.0,,2021-05-27,1622120686502
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120693.0,1619827200000.0,,2021-05-27,1622120693936
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120701.0,1619827200000.0,,2021-05-27,1622120702405
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120709.0,1619827200000.0,,2021-05-27,1622120710528
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120717.0,1619827200000.0,,2021-05-27,1622120718016
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120725.0,1619827200000.0,,2021-05-27,1622120726739
5a8848e0-801d-11eb-8419-03264d3b8aac,,,,,publishData.dataFlow.gpsPosition.positionTime,,,1622120733.0,1619827200000.0,,2021-05-27,1622120734257
