entity_id,key,partition,ts,system.todate(ts),long_v
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622120229074,2021-05-27,2100470
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622120237177,2021-05-27,2100401
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622120245039,2021-05-27,2100336
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622120252940,2021-05-27,2100282
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622120260969,2021-05-27,2100250
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622120269264,2021-05-27,2100246
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622120276957,2021-05-27,2100262
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622120284895,2021-05-27,2100287
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622120292914,2021-05-27,2100299
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622120300930,2021-05-27,2100320
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622120308949,2021-05-27,2100351
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622120316933,2021-05-27,2100388
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622120324897,2021-05-27,2100428
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622120332917,2021-05-27,2100470
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622120340936,2021-05-27,2100511
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622120348917,2021-05-27,2100553
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622120356901,2021-05-27,2100591
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622120364995,2021-05-27,2100623
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622120372896,2021-05-27,2100644
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622120380906,2021-05-27,2100660
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622120388904,2021-05-27,2100675
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622120396913,2021-05-27,2100692
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622120404930,2021-05-27,2100714
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622120412915,2021-05-27,2100738
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622120420891,2021-05-27,2100763
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622120428908,2021-05-27,2100787
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622120436946,2021-05-27,2100809
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622120444920,2021-05-27,2100829
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622120452909,2021-05-27,2100852
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622120460910,2021-05-27,2100875
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].lat,1619827200000,1622120468910,2021-05-27,2100896
