ts,index_record,heading,lat,lng,positionTime,h_positionTime,h_receiveTime
1622678743405,2,74,21.00546,105.7317,1622678722,2021-06-03 07:05:22,2021-06-03 07:05:43
1622678743405,3,70,21.00547,105.73173,1622678723,2021-06-03 07:05:23,2021-06-03 07:05:43
1622678743405,4,70,21.00548,105.73177,1622678724,2021-06-03 07:05:24,2021-06-03 07:05:43
1622678743405,5,65,21.0055,105.7318,1622678725,2021-06-03 07:05:25,2021-06-03 07:05:43
1622678743405,6,55,21.00553,105.73184,1622678726,2021-06-03 07:05:26,2021-06-03 07:05:43
1622678743405,7,44,21.00557,105.73188,1622678727,2021-06-03 07:05:27,2021-06-03 07:05:43
1622678744480,0,37,21.00561,105.73191,1622678728,2021-06-03 07:05:28,2021-06-03 07:05:44
1622678744480,1,31,21.00565,105.73193,1622678729,2021-06-03 07:05:29,2021-06-03 07:05:44
1622678744480,2,28,21.00569,105.73196,1622678730,2021-06-03 07:05:30,2021-06-03 07:05:44
1622678744480,3,24,21.00574,105.73197,1622678731,2021-06-03 07:05:31,2021-06-03 07:05:44
1622678744480,4,17,21.00578,105.73198,1622678732,2021-06-03 07:05:32,2021-06-03 07:05:44
1622678744480,5,101,21.00584,105.73197,1622678733,2021-06-03 07:05:33,2021-06-03 07:05:44
1622678746406,0,88,21.00603,105.73192,1622678736,2021-06-03 07:05:36,2021-06-03 07:05:46
1622678746406,1,88,21.00611,105.7319,1622678737,2021-06-03 07:05:37,2021-06-03 07:05:46
1622678746406,2,88,21.00619,105.73187,1622678738,2021-06-03 07:05:38,2021-06-03 07:05:46
1622678746406,3,88,21.00628,105.73184,1622678739,2021-06-03 07:05:39,2021-06-03 07:05:46
1622678746406,4,89,21.00638,105.73182,1622678740,2021-06-03 07:05:40,2021-06-03 07:05:46
1622678746406,5,89,21.00648,105.73179,1622678741,2021-06-03 07:05:41,2021-06-03 07:05:46
1622678751872,0,89,21.00677,105.7317,1622678744,2021-06-03 07:05:44,2021-06-03 07:05:51
1622678751872,1,89,21.00688,105.73167,1622678745,2021-06-03 07:05:45,2021-06-03 07:05:51
1622678751872,2,89,21.00698,105.73164,1622678746,2021-06-03 07:05:46,2021-06-03 07:05:51
1622678751872,3,88,21.00708,105.73161,1622678747,2021-06-03 07:05:47,2021-06-03 07:05:51
1622678751872,4,89,21.00717,105.73158,1622678748,2021-06-03 07:05:48,2021-06-03 07:05:51
1622678751872,5,89,21.00726,105.73155,1622678749,2021-06-03 07:05:49,2021-06-03 07:05:51
1622678751872,6,89,21.00735,105.73152,1622678750,2021-06-03 07:05:50,2021-06-03 07:05:51
1622678751872,7,89,21.00744,105.7315,1622678751,2021-06-03 07:05:51,2021-06-03 07:05:51
1622678759925,0,89,21.00752,105.73148,1622678752,2021-06-03 07:05:52,2021-06-03 07:05:59
1622678759925,1,89,21.00761,105.73145,1622678753,2021-06-03 07:05:53,2021-06-03 07:05:59
1622678759925,2,89,21.00769,105.73141,1622678754,2021-06-03 07:05:54,2021-06-03 07:05:59
1622678759925,3,88,21.00778,105.73139,1622678755,2021-06-03 07:05:55,2021-06-03 07:05:59
1622678759925,4,89,21.00786,105.73137,1622678756,2021-06-03 07:05:56,2021-06-03 07:05:59
1622678759925,5,87,21.00794,105.73135,1622678757,2021-06-03 07:05:57,2021-06-03 07:05:59
1622678759925,6,88,21.00802,105.73132,1622678758,2021-06-03 07:05:58,2021-06-03 07:05:59
1622678759925,7,88,21.0081,105.73129,1622678759,2021-06-03 07:05:59,2021-06-03 07:05:59
1622678767904,0,90,21.00818,105.73128,1622678760,2021-06-03 07:06:00,2021-06-03 07:06:07
1622678767904,1,90,21.00826,105.73125,1622678761,2021-06-03 07:06:01,2021-06-03 07:06:07
1622678767904,2,90,21.00835,105.73123,1622678762,2021-06-03 07:06:02,2021-06-03 07:06:07
1622678767904,3,90,21.00844,105.73122,1622678763,2021-06-03 07:06:03,2021-06-03 07:06:07
1622678767904,4,91,21.00853,105.73119,1622678764,2021-06-03 07:06:04,2021-06-03 07:06:07
1622678767904,5,91,21.00863,105.73118,1622678765,2021-06-03 07:06:05,2021-06-03 07:06:07
1622678767904,6,92,21.00873,105.73116,1622678766,2021-06-03 07:06:06,2021-06-03 07:06:07
1622678767904,7,91,21.00882,105.73114,1622678767,2021-06-03 07:06:07,2021-06-03 07:06:07
1622678775890,0,91,21.00892,105.73112,1622678768,2021-06-03 07:06:08,2021-06-03 07:06:15
1622678775890,1,91,21.00902,105.7311,1622678769,2021-06-03 07:06:09,2021-06-03 07:06:15
1622678775890,2,92,21.00911,105.73108,1622678770,2021-06-03 07:06:10,2021-06-03 07:06:15
1622678775890,3,91,21.00919,105.73105,1622678771,2021-06-03 07:06:11,2021-06-03 07:06:15
1622678775890,4,91,21.00928,105.73102,1622678772,2021-06-03 07:06:12,2021-06-03 07:06:15
1622678775890,5,91,21.00937,105.731,1622678773,2021-06-03 07:06:13,2021-06-03 07:06:15
1622678775890,6,90,21.00946,105.73097,1622678774,2021-06-03 07:06:14,2021-06-03 07:06:15
1622678775890,7,93,21.00953,105.73096,1622678775,2021-06-03 07:06:15,2021-06-03 07:06:15
1622678783879,0,94,21.00961,105.73093,1622678776,2021-06-03 07:06:16,2021-06-03 07:06:23
1622678783879,1,94,21.00968,105.73091,1622678777,2021-06-03 07:06:17,2021-06-03 07:06:23
1622678783879,2,95,21.00975,105.73089,1622678778,2021-06-03 07:06:18,2021-06-03 07:06:23
1622678783879,3,102,21.00982,105.73088,1622678779,2021-06-03 07:06:19,2021-06-03 07:06:23
1622678783879,4,6,21.0099,105.73088,1622678780,2021-06-03 07:06:20,2021-06-03 07:06:23
1622678783879,5,11,21.00997,105.7309,1622678781,2021-06-03 07:06:21,2021-06-03 07:06:23
1622678783879,6,30,21.00999,105.73093,1622678782,2021-06-03 07:06:22,2021-06-03 07:06:23
1622678783879,7,34,21.01002,105.73098,1622678783,2021-06-03 07:06:23,2021-06-03 07:06:23
1622678791900,0,38,21.01006,105.73102,1622678784,2021-06-03 07:06:24,2021-06-03 07:06:31
1622678791900,1,48,21.01008,105.73109,1622678785,2021-06-03 07:06:25,2021-06-03 07:06:31
1622678791900,2,54,21.0101,105.73113,1622678786,2021-06-03 07:06:26,2021-06-03 07:06:31
1622678791900,3,60,21.01011,105.73119,1622678787,2021-06-03 07:06:27,2021-06-03 07:06:31
1622678791900,4,68,21.01012,105.73127,1622678788,2021-06-03 07:06:28,2021-06-03 07:06:31
1622678791900,5,82,21.01011,105.73137,1622678789,2021-06-03 07:06:29,2021-06-03 07:06:31
1622678791900,6,90,21.01009,105.73146,1622678790,2021-06-03 07:06:30,2021-06-03 07:06:31
1622678791900,7,92,21.01008,105.73154,1622678791,2021-06-03 07:06:31,2021-06-03 07:06:31
1622678799875,0,93,21.01007,105.73164,1622678792,2021-06-03 07:06:32,2021-06-03 07:06:39
1622678799875,1,94,21.01006,105.73173,1622678793,2021-06-03 07:06:33,2021-06-03 07:06:39
1622678799875,2,94,21.01005,105.73183,1622678794,2021-06-03 07:06:34,2021-06-03 07:06:39
1622678799875,3,94,21.01004,105.73192,1622678795,2021-06-03 07:06:35,2021-06-03 07:06:39
1622678799875,4,94,21.01003,105.73202,1622678796,2021-06-03 07:06:36,2021-06-03 07:06:39
1622678799875,5,93,21.01003,105.73212,1622678797,2021-06-03 07:06:37,2021-06-03 07:06:39
1622678799875,6,93,21.01002,105.73222,1622678798,2021-06-03 07:06:38,2021-06-03 07:06:39
1622678799875,7,93,21.01001,105.73232,1622678799,2021-06-03 07:06:39,2021-06-03 07:06:39
1622678807898,0,94,21.01001,105.73242,1622678800,2021-06-03 07:06:40,2021-06-03 07:06:47
1622678807898,1,94,21.01,105.73252,1622678801,2021-06-03 07:06:41,2021-06-03 07:06:47
1622678807898,2,94,21.00999,105.73262,1622678802,2021-06-03 07:06:42,2021-06-03 07:06:47
1622678807898,3,94,21.00998,105.73272,1622678803,2021-06-03 07:06:43,2021-06-03 07:06:47
1622678807898,4,94,21.00998,105.73281,1622678804,2021-06-03 07:06:44,2021-06-03 07:06:47
1622678807898,5,94,21.00997,105.73291,1622678805,2021-06-03 07:06:45,2021-06-03 07:06:47
1622678807898,6,93,21.00997,105.733,1622678806,2021-06-03 07:06:46,2021-06-03 07:06:47
1622678807898,7,93,21.00996,105.73309,1622678807,2021-06-03 07:06:47,2021-06-03 07:06:47
1622678815890,0,93,21.00996,105.73319,1622678808,2021-06-03 07:06:48,2021-06-03 07:06:55
1622678815890,1,93,21.00995,105.73328,1622678809,2021-06-03 07:06:49,2021-06-03 07:06:55
1622678815890,2,93,21.00994,105.73338,1622678810,2021-06-03 07:06:50,2021-06-03 07:06:55
1622678815890,3,92,21.00994,105.73347,1622678811,2021-06-03 07:06:51,2021-06-03 07:06:55
1622678815890,4,92,21.00994,105.73357,1622678812,2021-06-03 07:06:52,2021-06-03 07:06:55
1622678815890,5,92,21.00993,105.73367,1622678813,2021-06-03 07:06:53,2021-06-03 07:06:55
1622678815890,6,92,21.00993,105.73376,1622678814,2021-06-03 07:06:54,2021-06-03 07:06:55
1622678815890,7,91,21.00993,105.73386,1622678815,2021-06-03 07:06:55,2021-06-03 07:06:55
1622678824157,0,91,21.00992,105.73396,1622678816,2021-06-03 07:06:56,2021-06-03 07:07:04
1622678824157,1,92,21.00992,105.73405,1622678817,2021-06-03 07:06:57,2021-06-03 07:07:04
1622678824157,2,92,21.00992,105.73414,1622678818,2021-06-03 07:06:58,2021-06-03 07:07:04
1622678824157,3,91,21.00992,105.73422,1622678819,2021-06-03 07:06:59,2021-06-03 07:07:04
1622678824157,4,90,21.00992,105.73431,1622678820,2021-06-03 07:07:00,2021-06-03 07:07:04
1622678824157,5,91,21.00991,105.73441,1622678821,2021-06-03 07:07:01,2021-06-03 07:07:04
1622678824157,6,91,21.00991,105.7345,1622678822,2021-06-03 07:07:02,2021-06-03 07:07:04
1622678824157,7,90,21.00991,105.73461,1622678823,2021-06-03 07:07:03,2021-06-03 07:07:04
1622678831909,0,90,21.00991,105.73473,1622678824,2021-06-03 07:07:04,2021-06-03 07:07:11
1622678831909,1,90,21.00991,105.73484,1622678825,2021-06-03 07:07:05,2021-06-03 07:07:11
1622678831909,2,90,21.00991,105.73495,1622678826,2021-06-03 07:07:06,2021-06-03 07:07:11
1622678831909,3,90,21.00991,105.73508,1622678827,2021-06-03 07:07:07,2021-06-03 07:07:11
1622678831909,4,90,21.00991,105.73519,1622678828,2021-06-03 07:07:08,2021-06-03 07:07:11
1622678831909,5,90,21.0099,105.73531,1622678829,2021-06-03 07:07:09,2021-06-03 07:07:11
1622678831909,6,90,21.0099,105.73544,1622678830,2021-06-03 07:07:10,2021-06-03 07:07:11
1622678831909,7,90,21.0099,105.73557,1622678831,2021-06-03 07:07:11,2021-06-03 07:07:11
1622678840147,0,91,21.0099,105.73569,1622678832,2021-06-03 07:07:12,2021-06-03 07:07:20
1622678840147,1,91,21.0099,105.73582,1622678833,2021-06-03 07:07:13,2021-06-03 07:07:20
1622678840147,2,91,21.0099,105.73593,1622678834,2021-06-03 07:07:14,2021-06-03 07:07:20
1622678840147,3,91,21.00989,105.73605,1622678835,2021-06-03 07:07:15,2021-06-03 07:07:20
1622678840147,4,91,21.00989,105.73616,1622678836,2021-06-03 07:07:16,2021-06-03 07:07:20
1622678840147,5,92,21.00989,105.73627,1622678837,2021-06-03 07:07:17,2021-06-03 07:07:20
1622678840147,6,92,21.00988,105.7364,1622678838,2021-06-03 07:07:18,2021-06-03 07:07:20
1622678840147,7,93,21.00987,105.73652,1622678839,2021-06-03 07:07:19,2021-06-03 07:07:20
1622678847905,0,94,21.00986,105.73665,1622678840,2021-06-03 07:07:20,2021-06-03 07:07:27
1622678847905,1,95,21.00985,105.73679,1622678841,2021-06-03 07:07:21,2021-06-03 07:07:27
1622678847905,2,94,21.00984,105.73692,1622678842,2021-06-03 07:07:22,2021-06-03 07:07:27
1622678847905,3,94,21.00983,105.73706,1622678843,2021-06-03 07:07:23,2021-06-03 07:07:27
1622678847905,4,94,21.00981,105.73721,1622678844,2021-06-03 07:07:24,2021-06-03 07:07:27
1622678847905,5,94,21.00981,105.73735,1622678845,2021-06-03 07:07:25,2021-06-03 07:07:27
1622678847905,6,94,21.0098,105.7375,1622678846,2021-06-03 07:07:26,2021-06-03 07:07:27
1622678847905,7,94,21.00978,105.73765,1622678847,2021-06-03 07:07:27,2021-06-03 07:07:27
1622678855907,0,94,21.00977,105.73779,1622678848,2021-06-03 07:07:28,2021-06-03 07:07:35
1622678855907,1,94,21.00976,105.73794,1622678849,2021-06-03 07:07:29,2021-06-03 07:07:35
1622678855907,2,94,21.00975,105.73808,1622678850,2021-06-03 07:07:30,2021-06-03 07:07:35
1622678855907,3,94,21.00974,105.73822,1622678851,2021-06-03 07:07:31,2021-06-03 07:07:35
1622678855907,4,95,21.00973,105.73836,1622678852,2021-06-03 07:07:32,2021-06-03 07:07:35
1622678855907,5,95,21.00971,105.7385,1622678853,2021-06-03 07:07:33,2021-06-03 07:07:35
1622678855907,6,94,21.0097,105.73864,1622678854,2021-06-03 07:07:34,2021-06-03 07:07:35
1622678855907,7,94,21.00968,105.73878,1622678855,2021-06-03 07:07:35,2021-06-03 07:07:35
1622678863875,0,95,21.00967,105.73893,1622678856,2021-06-03 07:07:36,2021-06-03 07:07:43
1622678863875,1,94,21.00966,105.73907,1622678857,2021-06-03 07:07:37,2021-06-03 07:07:43
1622678863875,2,94,21.00965,105.73922,1622678858,2021-06-03 07:07:38,2021-06-03 07:07:43
1622678863875,3,94,21.00964,105.73936,1622678859,2021-06-03 07:07:39,2021-06-03 07:07:43
1622678863875,4,93,21.00963,105.73949,1622678860,2021-06-03 07:07:40,2021-06-03 07:07:43
1622678863875,5,93,21.00962,105.73963,1622678861,2021-06-03 07:07:41,2021-06-03 07:07:43
1622678863875,6,94,21.00962,105.73977,1622678862,2021-06-03 07:07:42,2021-06-03 07:07:43
1622678863875,7,94,21.00961,105.73989,1622678863,2021-06-03 07:07:43,2021-06-03 07:07:43
1622678871919,0,94,21.0096,105.74001,1622678864,2021-06-03 07:07:44,2021-06-03 07:07:51
1622678871919,1,94,21.0096,105.74012,1622678865,2021-06-03 07:07:45,2021-06-03 07:07:51
1622678871919,2,93,21.00959,105.74023,1622678866,2021-06-03 07:07:46,2021-06-03 07:07:51
1622678871919,3,93,21.00959,105.74033,1622678867,2021-06-03 07:07:47,2021-06-03 07:07:51
1622678871919,4,93,21.00958,105.74045,1622678868,2021-06-03 07:07:48,2021-06-03 07:07:51
1622678871919,5,92,21.00958,105.74057,1622678869,2021-06-03 07:07:49,2021-06-03 07:07:51
1622678871919,6,93,21.00958,105.74068,1622678870,2021-06-03 07:07:50,2021-06-03 07:07:51
1622678871919,7,93,21.00957,105.7408,1622678871,2021-06-03 07:07:51,2021-06-03 07:07:51
1622678879909,0,94,21.00956,105.74092,1622678872,2021-06-03 07:07:52,2021-06-03 07:07:59
1622678879909,1,94,21.00955,105.74104,1622678873,2021-06-03 07:07:53,2021-06-03 07:07:59
1622678879909,2,94,21.00954,105.74117,1622678874,2021-06-03 07:07:54,2021-06-03 07:07:59
1622678879909,3,94,21.00953,105.7413,1622678875,2021-06-03 07:07:55,2021-06-03 07:07:59
1622678879909,4,94,21.00952,105.74143,1622678876,2021-06-03 07:07:56,2021-06-03 07:07:59
1622678879909,5,94,21.00952,105.74156,1622678877,2021-06-03 07:07:57,2021-06-03 07:07:59
1622678879909,6,94,21.00951,105.7417,1622678878,2021-06-03 07:07:58,2021-06-03 07:07:59
1622678879909,7,93,21.00951,105.74184,1622678879,2021-06-03 07:07:59,2021-06-03 07:07:59
1622678887919,0,91,21.00951,105.74197,1622678880,2021-06-03 07:08:00,2021-06-03 07:08:07
1622678887919,1,92,21.0095,105.74211,1622678881,2021-06-03 07:08:01,2021-06-03 07:08:07
1622678887919,2,93,21.0095,105.74225,1622678882,2021-06-03 07:08:02,2021-06-03 07:08:07
1622678887919,3,94,21.00949,105.74239,1622678883,2021-06-03 07:08:03,2021-06-03 07:08:07
1622678887919,4,94,21.00948,105.74252,1622678884,2021-06-03 07:08:04,2021-06-03 07:08:07
1622678887919,5,94,21.00948,105.74266,1622678885,2021-06-03 07:08:05,2021-06-03 07:08:07
1622678887919,6,94,21.00947,105.7428,1622678886,2021-06-03 07:08:06,2021-06-03 07:08:07
1622678887919,7,94,21.00946,105.74294,1622678887,2021-06-03 07:08:07,2021-06-03 07:08:07
1622678895890,0,94,21.00945,105.74306,1622678888,2021-06-03 07:08:08,2021-06-03 07:08:15
1622678895890,1,94,21.00945,105.7432,1622678889,2021-06-03 07:08:09,2021-06-03 07:08:15
1622678895890,2,94,21.00944,105.74333,1622678890,2021-06-03 07:08:10,2021-06-03 07:08:15
1622678895890,3,94,21.00943,105.74345,1622678891,2021-06-03 07:08:11,2021-06-03 07:08:15
1622678895890,4,94,21.00943,105.74358,1622678892,2021-06-03 07:08:12,2021-06-03 07:08:15
1622678895890,5,94,21.00942,105.74369,1622678893,2021-06-03 07:08:13,2021-06-03 07:08:15
1622678895890,6,94,21.00941,105.7438,1622678894,2021-06-03 07:08:14,2021-06-03 07:08:15
1622678895890,7,94,21.00941,105.74391,1622678895,2021-06-03 07:08:15,2021-06-03 07:08:15
1622678903919,0,94,21.0094,105.74402,1622678896,2021-06-03 07:08:16,2021-06-03 07:08:23
1622678903919,1,94,21.00939,105.74412,1622678897,2021-06-03 07:08:17,2021-06-03 07:08:23
1622678903919,2,94,21.00939,105.74422,1622678898,2021-06-03 07:08:18,2021-06-03 07:08:23
1622678903919,3,94,21.00938,105.74432,1622678899,2021-06-03 07:08:19,2021-06-03 07:08:23
1622678903919,4,94,21.00938,105.74442,1622678900,2021-06-03 07:08:20,2021-06-03 07:08:23
1622678903919,5,94,21.00937,105.74453,1622678901,2021-06-03 07:08:21,2021-06-03 07:08:23
1622678903919,6,93,21.00936,105.74463,1622678902,2021-06-03 07:08:22,2021-06-03 07:08:23
1622678903919,7,93,21.00936,105.74474,1622678903,2021-06-03 07:08:23,2021-06-03 07:08:23
1622678911893,0,93,21.00935,105.74485,1622678904,2021-06-03 07:08:24,2021-06-03 07:08:31
1622678911893,1,95,21.00934,105.74496,1622678905,2021-06-03 07:08:25,2021-06-03 07:08:31
1622678911893,2,95,21.00933,105.74507,1622678906,2021-06-03 07:08:26,2021-06-03 07:08:31
1622678911893,3,95,21.00932,105.74519,1622678907,2021-06-03 07:08:27,2021-06-03 07:08:31
1622678911893,4,95,21.00931,105.7453,1622678908,2021-06-03 07:08:28,2021-06-03 07:08:31
1622678911893,5,94,21.00931,105.74541,1622678909,2021-06-03 07:08:29,2021-06-03 07:08:31
1622678911893,6,93,21.0093,105.74553,1622678910,2021-06-03 07:08:30,2021-06-03 07:08:31
1622678911893,7,95,21.0093,105.74563,1622678911,2021-06-03 07:08:31,2021-06-03 07:08:31
1622678919905,0,97,21.00929,105.74573,1622678912,2021-06-03 07:08:32,2021-06-03 07:08:39
1622678919905,1,98,21.00927,105.74582,1622678913,2021-06-03 07:08:33,2021-06-03 07:08:39
1622678919905,2,100,21.00926,105.74591,1622678914,2021-06-03 07:08:34,2021-06-03 07:08:39
1622678919905,3,100,21.00924,105.746,1622678915,2021-06-03 07:08:35,2021-06-03 07:08:39
1622678919905,4,101,21.00923,105.7461,1622678916,2021-06-03 07:08:36,2021-06-03 07:08:39
1622678919905,5,102,21.00921,105.74621,1622678917,2021-06-03 07:08:37,2021-06-03 07:08:39
1622678919905,6,101,21.00919,105.74632,1622678918,2021-06-03 07:08:38,2021-06-03 07:08:39
1622678919905,7,100,21.00917,105.74644,1622678919,2021-06-03 07:08:39,2021-06-03 07:08:39
1622678927988,0,101,21.00914,105.74657,1622678920,2021-06-03 07:08:40,2021-06-03 07:08:47
1622678927988,1,100,21.00912,105.7467,1622678921,2021-06-03 07:08:41,2021-06-03 07:08:47
1622678927988,2,99,21.0091,105.74684,1622678922,2021-06-03 07:08:42,2021-06-03 07:08:47
1622678927988,3,97,21.00908,105.74699,1622678923,2021-06-03 07:08:43,2021-06-03 07:08:47
1622678927988,4,96,21.00906,105.74713,1622678924,2021-06-03 07:08:44,2021-06-03 07:08:47
1622678927988,5,95,21.00905,105.74728,1622678925,2021-06-03 07:08:45,2021-06-03 07:08:47
1622678927988,6,96,21.00904,105.74742,1622678926,2021-06-03 07:08:46,2021-06-03 07:08:47
1622678927988,7,96,21.00902,105.74757,1622678927,2021-06-03 07:08:47,2021-06-03 07:08:47
1622678936330,0,99,21.00901,105.74772,1622678928,2021-06-03 07:08:48,2021-06-03 07:08:56
1622678936330,1,100,21.00898,105.74786,1622678929,2021-06-03 07:08:49,2021-06-03 07:08:56
1622678936330,2,97,21.00896,105.74802,1622678930,2021-06-03 07:08:50,2021-06-03 07:08:56
1622678936330,3,101,21.00893,105.74817,1622678931,2021-06-03 07:08:51,2021-06-03 07:08:56
1622678936330,4,101,21.0089,105.74832,1622678932,2021-06-03 07:08:52,2021-06-03 07:08:56
1622678936330,5,100,21.00888,105.74847,1622678933,2021-06-03 07:08:53,2021-06-03 07:08:56
1622678936330,6,102,21.00885,105.74862,1622678934,2021-06-03 07:08:54,2021-06-03 07:08:56
1622678936330,7,102,21.00882,105.74877,1622678935,2021-06-03 07:08:55,2021-06-03 07:08:56
1622678944143,0,102,21.00879,105.74892,1622678936,2021-06-03 07:08:56,2021-06-03 07:09:04
1622678944143,1,102,21.00876,105.74907,1622678937,2021-06-03 07:08:57,2021-06-03 07:09:04
1622678944143,2,102,21.00873,105.74921,1622678938,2021-06-03 07:08:58,2021-06-03 07:09:04
1622678944143,3,102,21.0087,105.74937,1622678939,2021-06-03 07:08:59,2021-06-03 07:09:04
1622678944143,4,102,21.00867,105.74951,1622678940,2021-06-03 07:09:00,2021-06-03 07:09:04
1622678944143,5,103,21.00864,105.74965,1622678941,2021-06-03 07:09:01,2021-06-03 07:09:04
1622678944143,6,104,21.00861,105.74979,1622678942,2021-06-03 07:09:02,2021-06-03 07:09:04
1622678944143,7,104,21.00858,105.74992,1622678943,2021-06-03 07:09:03,2021-06-03 07:09:04
1622678951903,0,103,21.00855,105.75005,1622678944,2021-06-03 07:09:04,2021-06-03 07:09:11
1622678951903,1,103,21.00852,105.75019,1622678945,2021-06-03 07:09:05,2021-06-03 07:09:11
1622678951903,2,103,21.00849,105.75033,1622678946,2021-06-03 07:09:06,2021-06-03 07:09:11
1622678951903,3,103,21.00846,105.75047,1622678947,2021-06-03 07:09:07,2021-06-03 07:09:11
1622678951903,4,103,21.00843,105.7506,1622678948,2021-06-03 07:09:08,2021-06-03 07:09:11
1622678951903,5,103,21.0084,105.75074,1622678949,2021-06-03 07:09:09,2021-06-03 07:09:11
1622678951903,6,103,21.00837,105.75088,1622678950,2021-06-03 07:09:10,2021-06-03 07:09:11
1622678951903,7,103,21.00834,105.75101,1622678951,2021-06-03 07:09:11,2021-06-03 07:09:11
1622678959910,0,103,21.00831,105.75116,1622678952,2021-06-03 07:09:12,2021-06-03 07:09:19
1622678959910,1,104,21.00828,105.7513,1622678953,2021-06-03 07:09:13,2021-06-03 07:09:19
1622678959910,2,103,21.00825,105.75144,1622678954,2021-06-03 07:09:14,2021-06-03 07:09:19
1622678959910,3,102,21.00822,105.75158,1622678955,2021-06-03 07:09:15,2021-06-03 07:09:19
1622678959910,4,101,21.00819,105.75172,1622678956,2021-06-03 07:09:16,2021-06-03 07:09:19
1622678959910,5,102,21.00816,105.75185,1622678957,2021-06-03 07:09:17,2021-06-03 07:09:19
1622678959910,6,103,21.00813,105.752,1622678958,2021-06-03 07:09:18,2021-06-03 07:09:19
1622678959910,7,104,21.0081,105.75214,1622678959,2021-06-03 07:09:19,2021-06-03 07:09:19
1622678967927,0,103,21.00807,105.75227,1622678960,2021-06-03 07:09:20,2021-06-03 07:09:27
1622678967927,1,103,21.00804,105.75242,1622678961,2021-06-03 07:09:21,2021-06-03 07:09:27
1622678967927,2,103,21.00801,105.75256,1622678962,2021-06-03 07:09:22,2021-06-03 07:09:27
1622678967927,3,103,21.00798,105.75269,1622678963,2021-06-03 07:09:23,2021-06-03 07:09:27
1622678967927,4,103,21.00796,105.75282,1622678964,2021-06-03 07:09:24,2021-06-03 07:09:27
1622678967927,5,101,21.00793,105.75295,1622678965,2021-06-03 07:09:25,2021-06-03 07:09:27
1622678967927,6,99,21.00791,105.75308,1622678966,2021-06-03 07:09:26,2021-06-03 07:09:27
1622678967927,7,97,21.0079,105.7532,1622678967,2021-06-03 07:09:27,2021-06-03 07:09:27
1622678975898,0,94,21.00789,105.75333,1622678968,2021-06-03 07:09:28,2021-06-03 07:09:35
1622678975898,1,89,21.00789,105.75344,1622678969,2021-06-03 07:09:29,2021-06-03 07:09:35
1622678975898,2,88,21.00789,105.75356,1622678970,2021-06-03 07:09:30,2021-06-03 07:09:35
1622678975898,3,88,21.0079,105.75366,1622678971,2021-06-03 07:09:31,2021-06-03 07:09:35
1622678975898,4,88,21.0079,105.75377,1622678972,2021-06-03 07:09:32,2021-06-03 07:09:35
1622678975898,5,89,21.0079,105.75386,1622678973,2021-06-03 07:09:33,2021-06-03 07:09:35
1622678975898,6,89,21.0079,105.75396,1622678974,2021-06-03 07:09:34,2021-06-03 07:09:35
1622678975898,7,91,21.0079,105.75405,1622678975,2021-06-03 07:09:35,2021-06-03 07:09:35
1622678983896,0,92,21.0079,105.75414,1622678976,2021-06-03 07:09:36,2021-06-03 07:09:43
1622678983896,1,93,21.00789,105.75424,1622678977,2021-06-03 07:09:37,2021-06-03 07:09:43
1622678983896,2,93,21.00789,105.75434,1622678978,2021-06-03 07:09:38,2021-06-03 07:09:43
1622678983896,3,94,21.00788,105.75446,1622678979,2021-06-03 07:09:39,2021-06-03 07:09:43
1622678983896,4,94,21.00787,105.75457,1622678980,2021-06-03 07:09:40,2021-06-03 07:09:43
1622678983896,5,95,21.00786,105.75469,1622678981,2021-06-03 07:09:41,2021-06-03 07:09:43
1622678983896,6,95,21.00785,105.75482,1622678982,2021-06-03 07:09:42,2021-06-03 07:09:43
1622678983896,7,95,21.00784,105.75496,1622678983,2021-06-03 07:09:43,2021-06-03 07:09:43
1622678991901,0,97,21.00783,105.7551,1622678984,2021-06-03 07:09:44,2021-06-03 07:09:51
1622678991901,1,100,21.0078,105.75526,1622678985,2021-06-03 07:09:45,2021-06-03 07:09:51
1622678991901,2,99,21.00778,105.75542,1622678986,2021-06-03 07:09:46,2021-06-03 07:09:51
1622678991901,3,100,21.00775,105.75559,1622678987,2021-06-03 07:09:47,2021-06-03 07:09:51
1622678991901,4,100,21.00772,105.75576,1622678988,2021-06-03 07:09:48,2021-06-03 07:09:51
1622678991901,5,102,21.00769,105.75594,1622678989,2021-06-03 07:09:49,2021-06-03 07:09:51
1622678991901,6,103,21.00765,105.75612,1622678990,2021-06-03 07:09:50,2021-06-03 07:09:51
1622678991901,7,103,21.00761,105.7563,1622678991,2021-06-03 07:09:51,2021-06-03 07:09:51
1622678999919,0,102,21.00758,105.75648,1622678992,2021-06-03 07:09:52,2021-06-03 07:09:59
1622678999919,1,102,21.00754,105.75667,1622678993,2021-06-03 07:09:53,2021-06-03 07:09:59
1622678999919,2,102,21.0075,105.75686,1622678994,2021-06-03 07:09:54,2021-06-03 07:09:59
1622678999919,3,103,21.00746,105.75705,1622678995,2021-06-03 07:09:55,2021-06-03 07:09:59
1622678999919,4,103,21.00742,105.75725,1622678996,2021-06-03 07:09:56,2021-06-03 07:09:59
1622678999919,5,103,21.00737,105.75745,1622678997,2021-06-03 07:09:57,2021-06-03 07:09:59
1622678999919,6,103,21.00733,105.75764,1622678998,2021-06-03 07:09:58,2021-06-03 07:09:59
